         StartTime           LastTime        Dur   TotBytes  TotPkts     SrcBytes     DstBytes         Rate 
   15:02:14.915151    15:02:14.915151   0.000000         66        1           66            0     0.000000
   15:02:14.967723    15:02:14.967723   0.000000         66        1            0           66     0.000000
   15:02:14.996577    15:02:15.511690   0.515113       2987       15         1559         1428    27.178503
   15:02:15.005559    15:02:15.005559   0.000000         74        1           74            0     0.000000
   15:02:15.156232    15:02:15.156232   0.000000         74        1           74            0     0.000000
   15:02:15.283286    15:02:15.283286   0.000000         74        1           74            0     0.000000
   15:02:15.325284    15:02:15.325284   0.000000         74        1           74            0     0.000000
   15:02:15.463641    15:02:15.463641   0.000000         90        1           90            0     0.000000
   15:02:15.582410    15:02:15.613588   0.031178        459        6          198          261   160.369492
   15:02:15.588572    15:02:15.588572   0.000000         74        1           74            0     0.000000
   15:02:15.621067    15:02:18.617727   2.996660        222        3          222            0     0.667410
   15:02:15.655213    15:02:15.655213   0.000000         66        1           66            0     0.000000
   15:02:15.664673    15:02:15.664673   0.000000         74        1           74            0     0.000000
   15:02:15.685893    15:02:18.683625   2.997732        222        3          222            0     0.667171
   15:02:15.710277    15:02:16.506230   0.795953        112        2          112            0     1.256356
   15:02:15.888583    15:02:20.680981   4.792398      14676       30        12177         2499     6.051250
   15:02:15.739686    15:02:18.748484   3.008798        222        3          222            0     0.664717
   15:02:15.785350    15:02:18.785212   2.999862        222        3          222            0     0.666697
   15:02:16.024387    15:02:16.024387   0.000000         74        1           74            0     0.000000
   15:02:16.051124    15:02:19.054094   3.002970        222        3          222            0     0.666007
   15:02:16.133033    15:02:16.313583   0.180550        342        4          171          171    16.615896
   15:02:16.233157    15:02:16.233157   0.000000         66        1            0           66     0.000000
   15:02:16.439385    15:02:19.448688   3.009303        222        3          222            0     0.664606
   15:02:16.521490    15:02:16.521490   0.000000         98        1           98            0     0.000000
   15:02:16.593325    15:02:16.593325   0.000000         74        1           74            0     0.000000
   15:02:16.613729    15:02:16.874491   0.260762        166        3          112           54     7.669829
   15:02:16.685407    15:02:16.685407   0.000000         74        1           74            0     0.000000
   15:02:16.731327    15:02:16.731327   0.000000         74        1           74            0     0.000000
   15:02:16.840893    15:02:16.840893   0.000000         74        1           74            0     0.000000
   15:02:16.964368    15:02:16.964368   0.000000         74        1           74            0     0.000000
   15:02:17.004316    15:02:19.994865   2.990549        222        3          222            0     0.668774
   15:02:17.128377    15:02:17.128377   0.000000         74        1           74            0     0.000000
   15:02:17.417220    15:02:17.469726   0.052506        288        4          132          156    57.136326
   15:02:17.430413    15:02:17.430413   0.000000         74        1           74            0     0.000000
   15:02:17.483193    15:02:17.483193   0.000000         98        1           98            0     0.000000
   15:02:17.590493    15:02:17.772075   0.181582        126        2           60           66     5.507154
   15:02:17.723203    15:02:17.723203   0.000000         74        1           74            0     0.000000
   15:02:18.015123    15:02:18.169004   0.153881        188        2           86          102     6.498528
   15:02:18.015213    15:02:18.019497   0.004284        225        2           86          139   233.426697
   15:02:18.114498    15:02:22.171751   4.057253       3229       21         1689         1540     4.929444
   15:02:18.207093    15:02:23.174095   4.967002     331261      321         7198       324063    64.425179
   15:02:18.218659    15:02:18.218659   0.000000         74        1           74            0     0.000000
   15:02:18.432586    15:02:21.372793   2.940207     831615      768        13267       818348   260.865997
   15:02:18.471114    15:02:21.647852   3.176738        222        3          222            0     0.629577
   15:02:18.511554    15:02:21.681552   3.169998        264        4           66          198     0.946373
