frame.number,frame.time_epoch,tcp.analysis.ack_rtt,ip.src,ip.dst
"13412","1757510051.464704000","0.000041000","196.42.104.243","52.108.36.35"
"13425","1757510052.146113000","0.001988000","196.24.45.75","196.42.104.243"
"13426","1757510052.146175000","0.000062000","196.42.104.243","196.24.45.75"
"13430","1757510052.148888000","0.001560000","196.24.45.75","196.42.104.243"
"13431","1757510052.150456000","0.007070000","196.24.45.81","196.42.104.243"
"13433","1757510052.150596000","0.000140000","196.42.104.243","196.24.45.81"
"13438","1757510052.156324000","0.000019000","196.42.104.243","196.24.45.81"
"13440","1757510052.161964000","0.000015000","196.42.104.243","196.24.45.75"
"13442","1757510052.162026000","0.000024000","196.42.104.243","196.24.45.81"
"13445","1757510052.162578000","0.000529000","196.42.104.243","196.24.45.81"
"13447","1757510052.168172000","0.000030000","196.42.104.243","196.24.45.81"
"13449","1757510052.168230000","0.000016000","196.42.104.243","196.24.45.81"
"13451","1757510052.169718000","0.000016000","196.42.104.243","196.24.45.81"
"13452","1757510052.170147000","0.007747000","196.24.45.75","196.42.104.243"
"13458","1757510052.210862000","0.040715000","196.42.104.243","196.24.45.75"
"13473","1757510052.859563000","0.017121000","192.178.54.14","196.42.104.243"
"13474","1757510052.859595000","0.000032000","196.42.104.243","192.178.54.14"
"13478","1757510052.861808000","0.001456000","192.178.54.14","196.42.104.243"
"13479","1757510052.861808000","0.000831000","192.178.54.14","196.42.104.243"
"13483","1757510052.880144000","0.000025000","196.42.104.243","192.178.54.14"
"13499","1757510052.998663000","0.017359000","192.178.54.78","196.42.104.243"
"13500","1757510052.998740000","0.000077000","196.42.104.243","192.178.54.78"
"13504","1757510053.017973000","0.018068000","192.178.54.78","196.42.104.243"
"13522","1757510053.181082000","0.000117000","196.42.104.243","192.178.54.78"
"13523","1757510053.181143000","0.000177000","196.42.104.243","192.178.54.78"
"13524","1757510053.181163000","0.000197000","196.42.104.243","192.178.54.78"
"13527","1757510053.203990000","0.018810000","192.178.54.78","196.42.104.243"
"13528","1757510053.203990000","0.018190000","192.178.54.78","196.42.104.243"
"13531","1757510053.205399000","0.001408000","196.42.104.243","192.178.54.78"
"13534","1757510053.220582000","0.000379000","196.42.104.243","104.18.39.21"
"13535","1757510053.222601000","0.002019000","104.18.39.21","196.42.104.243"
"13536","1757510053.226833000","0.021434000","192.178.54.78","196.42.104.243"
"13568","1757510054.536116000","0.409102000","52.108.36.35","196.42.104.243"
"13569","1757510054.536117000","0.407160000","52.108.36.35","196.42.104.243"
"13571","1757510054.536211000","0.000094000","196.42.104.243","52.108.36.35"
"13579","1757510054.946571000","0.000029000","196.42.104.243","52.108.36.35"
"13609","1757510056.000181000","0.003457000","162.159.135.234","196.42.104.243"
"13616","1757510056.257939000","0.000069000","196.42.104.243","162.159.135.234"
"13654","1757510057.363236000","0.002822000","196.24.45.75","196.42.104.243"
"13655","1757510057.363236000","0.002775000","196.24.45.75","196.42.104.243"
"13680","1757510058.155969000","0.019048000","52.108.9.12","196.42.104.243"
"13682","1757510058.156892000","0.017710000","52.108.9.12","196.42.104.243"
"13685","1757510058.182621000","0.000037000","196.42.104.243","52.108.9.12"
"13686","1757510058.182639000","0.000055000","196.42.104.243","52.108.9.12"
"13712","1757510059.560797000","0.420071000","52.108.36.35","196.42.104.243"
"13713","1757510059.560797000","0.418087000","52.108.36.35","196.42.104.243"
"13714","1757510059.560962000","0.000165000","196.42.104.243","52.108.36.35"
"13726","1757510059.964000000","0.000073000","196.42.104.243","52.108.36.35"
"13795","1757510062.320662000","0.000071000","196.42.104.243","52.108.54.3"
"13797","1757510062.328331000","0.000048000","196.42.104.243","52.108.54.3"
"13799","1757510062.331876000","0.000070000","196.42.104.243","52.108.54.3"
"13806","1757510062.344518000","0.001650000","196.24.45.75","196.42.104.243"
"13807","1757510062.344568000","0.000050000","196.42.104.243","196.24.45.75"
"13809","1757510062.347587000","0.005351000","196.24.45.81","196.42.104.243"
"13812","1757510062.347587000","0.001942000","196.24.45.75","196.42.104.243"
"13814","1757510062.347735000","0.000148000","196.42.104.243","196.24.45.81"
"13819","1757510062.354023000","0.000077000","196.42.104.243","196.24.45.81"
"13820","1757510062.354086000","0.000067000","196.42.104.243","196.24.45.81"
"13822","1757510062.359787000","0.000042000","196.42.104.243","196.24.45.81"
"13824","1757510062.359959000","0.000072000","196.42.104.243","196.24.45.81"
"13826","1757510062.365977000","0.000042000","196.42.104.243","196.24.45.81"
"13829","1757510062.366100000","0.000034000","196.42.104.243","196.24.45.81"
"13830","1757510062.366113000","0.000022000","196.42.104.243","196.24.45.75"
"13832","1757510062.368623000","0.001285000","196.24.45.75","196.42.104.243"
"13834","1757510062.380926000","1.218294000","52.108.36.35","196.42.104.243"
"13836","1757510062.383299000","0.000033000","196.42.104.243","52.108.36.35"
"13837","1757510062.409975000","0.040751000","196.42.104.243","196.24.45.75"
"13889","1757510064.571146000","0.404755000","52.108.36.35","196.42.104.243"
"13890","1757510064.571147000","0.404226000","52.108.36.35","196.42.104.243"
"13892","1757510064.571184000","0.000037000","196.42.104.243","52.108.36.35"
"13942","1757510066.416820000","0.000120000","196.42.104.243","52.108.54.3"
"13961","1757510067.188737000","0.018508000","52.108.54.3","196.42.104.243"
"13962","1757510067.231187000","0.059597000","52.108.54.3","196.42.104.243"
"13967","1757510067.375767000","0.002444000","196.24.45.75","196.42.104.243"
"13969","1757510067.376289000","0.002923000","196.24.45.75","196.42.104.243"
"13988","1757510068.286939000","0.000229000","196.42.104.243","104.18.39.21"
"13989","1757510068.290461000","0.003522000","104.18.39.21","196.42.104.243"
"13998","1757510068.771546000","0.000352000","196.42.104.243","104.18.39.21"
"13999","1757510068.779430000","0.007884000","104.18.39.21","196.42.104.243"
"14013","1757510069.291948000","0.020633000","35.186.224.41","196.42.104.243"
"14021","1757510069.499114000","0.000028000","196.42.104.243","35.186.224.41"
"14030","1757510069.911694000","0.000190000","196.42.104.243","104.18.39.21"
"14031","1757510069.922599000","0.010905000","104.18.39.21","196.42.104.243"
"14079","1757510071.426795000","0.001659000","150.171.22.17","196.42.104.243"
"14080","1757510071.426819000","0.000024000","196.42.104.243","150.171.22.17"
"14082","1757510071.428412000","0.001841000","150.171.22.17","196.42.104.243"
"14083","1757510071.428448000","0.000036000","196.42.104.243","150.171.22.17"
"14085","1757510071.428979000","0.001637000","150.171.22.17","196.42.104.243"
"14087","1757510071.430686000","0.001743000","150.171.22.17","196.42.104.243"
"14089","1757510071.430747000","0.000018000","196.42.104.243","150.171.22.17"
"14098","1757510071.433832000","0.000025000","196.42.104.243","150.171.22.17"
"14099","1757510071.436006000","0.003947000","150.171.22.17","196.42.104.243"
"14101","1757510071.436006000","0.003679000","150.171.22.17","196.42.104.243"
"14102","1757510071.436006000","0.003506000","150.171.22.17","196.42.104.243"
"14104","1757510071.436303000","0.000297000","196.42.104.243","150.171.22.17"
"14105","1757510071.437556000","0.001388000","150.171.22.17","196.42.104.243"
"14106","1757510071.437733000","0.001430000","150.171.22.17","196.42.104.243"
"14109","1757510071.442162000","0.000590000","196.42.104.243","150.171.22.17"
"14112","1757510071.443845000","0.001683000","150.171.22.17","196.42.104.243"
"14115","1757510071.444018000","0.001261000","150.171.22.17","196.42.104.243"
"14116","1757510071.444018000","0.001244000","150.171.22.17","196.42.104.243"
"14125","1757510071.639593000","0.001077000","196.42.104.243","150.171.22.17"
"14126","1757510071.642037000","0.002444000","150.171.22.17","196.42.104.243"
"14139","1757510071.978503000","0.032919000","196.42.104.243","150.171.22.17"
"14151","1757510072.308032000","0.003232000","196.24.45.81","196.42.104.243"
"14152","1757510072.308086000","0.002543000","196.24.45.75","196.42.104.243"
"14153","1757510072.308145000","0.000059000","196.42.104.243","196.24.45.75"
"14156","1757510072.311979000","0.000208000","196.42.104.243","196.24.45.81"
"14159","1757510072.317518000","0.000087000","196.42.104.243","196.24.45.81"
"14160","1757510072.317684000","0.000252000","196.42.104.243","196.24.45.81"
"14164","1757510072.317800000","0.000055000","196.42.104.243","196.24.45.81"
"14165","1757510072.317835000","0.000050000","196.42.104.243","196.24.45.81"
"14169","1757510072.324638000","0.015074000","196.24.45.75","196.42.104.243"
"14171","1757510072.324761000","0.000072000","196.42.104.243","196.24.45.81"
"14173","1757510072.325044000","0.000064000","196.42.104.243","196.24.45.81"
"14177","1757510072.331611000","0.000083000","196.42.104.243","196.24.45.75"
"14178","1757510072.331672000","0.000071000","196.42.104.243","196.24.45.81"
"14181","1757510072.331891000","0.000114000","196.42.104.243","196.24.45.81"
"14182","1757510072.331959000","0.000070000","196.42.104.243","196.24.45.81"
"14184","1757510072.335193000","0.001080000","196.24.45.75","196.42.104.243"
"14189","1757510072.377915000","0.040585000","196.42.104.243","196.24.45.75"
"14207","1757510073.199056000","0.019906000","52.108.9.12","196.42.104.243"
"14209","1757510073.201738000","0.019565000","52.108.9.12","196.42.104.243"
"14211","1757510073.218601000","0.000122000","196.42.104.243","104.18.39.21"
"14212","1757510073.220472000","0.001871000","104.18.39.21","196.42.104.243"
"14215","1757510073.225389000","0.000037000","196.42.104.243","52.108.9.12"
"14216","1757510073.225403000","0.000051000","196.42.104.243","52.108.9.12"
"14287","1757510077.352917000","0.000106000","196.42.104.243","52.108.54.3"
"14289","1757510077.364209000","0.000036000","196.42.104.243","52.108.54.3"
"14291","1757510077.367905000","0.000026000","196.42.104.243","52.108.54.3"
"14296","1757510077.388721000","0.003242000","196.24.45.75","196.42.104.243"
"14297","1757510077.388722000","0.003208000","196.24.45.75","196.42.104.243"
"14352","1757510079.214582000","0.017706000","142.251.47.206","196.42.104.243"
"14353","1757510079.214683000","0.000101000","196.42.104.243","142.251.47.206"
"14357","1757510079.217832000","0.001629000","142.251.47.206","196.42.104.243"
"14358","1757510079.217910000","0.000955000","142.251.47.206","196.42.104.243"
"14363","1757510079.235046000","0.000089000","196.42.104.243","142.251.47.206"
"14408","1757510079.631567000","0.018378000","35.186.224.26","196.42.104.243"
"14409","1757510079.631618000","0.000051000","196.42.104.243","35.186.224.26"
"14411","1757510079.633875000","0.001540000","35.186.224.26","196.42.104.243"
"14425","1757510079.827343000","0.000085000","196.42.104.243","35.186.224.26"
"14429","1757510079.846980000","0.017847000","35.186.224.26","196.42.104.243"
"14431","1757510079.848083000","0.017968000","35.186.224.26","196.42.104.243"
"14432","1757510079.848823000","0.000740000","196.42.104.243","35.186.224.26"
"14434","1757510079.853172000","0.022999000","35.186.224.26","196.42.104.243"
"14435","1757510079.856139000","0.207943000","91.189.91.96","196.42.104.243"
"14436","1757510079.856271000","0.000132000","196.42.104.243","91.189.91.96"
"14438","1757510079.867132000","0.018148000","35.186.224.26","196.42.104.243"
"14445","1757510080.033860000","0.001066000","196.42.104.243","35.186.224.26"
"14450","1757510080.051590000","0.017730000","35.186.224.26","196.42.104.243"
"14451","1757510080.055082000","0.017934000","35.186.224.26","196.42.104.243"
"14452","1757510080.055210000","0.017999000","35.186.224.26","196.42.104.243"
"14460","1757510080.065098000","0.208527000","91.189.91.96","196.42.104.243"
"14461","1757510080.065151000","0.000053000","196.42.104.243","91.189.91.96"
"14464","1757510080.066148000","0.000037000","196.42.104.243","91.189.91.96"
"14478","1757510080.259263000","0.000734000","196.42.104.243","35.186.224.26"
"14480","1757510080.273171000","0.207880000","91.189.91.96","196.42.104.243"
"14482","1757510080.277107000","0.017844000","35.186.224.26","196.42.104.243"
"14483","1757510080.277423000","0.018011000","35.186.224.26","196.42.104.243"
"14484","1757510080.277488000","0.000065000","196.42.104.243","35.186.224.26"
"14518","1757510081.567967000","0.372061000","52.108.36.35","196.42.104.243"
"14519","1757510081.567967000","0.370061000","52.108.36.35","196.42.104.243"
"14520","1757510081.568052000","0.000085000","196.42.104.243","52.108.36.35"
"14531","1757510082.188722000","0.002035000","196.24.45.75","196.42.104.243"
"14532","1757510082.188795000","0.000073000","196.42.104.243","196.24.45.75"
"14534","1757510082.190303000","0.004433000","196.24.45.81","196.42.104.243"
"14537","1757510082.193376000","0.000101000","196.42.104.243","196.24.45.81"
"14540","1757510082.198941000","0.000143000","196.42.104.243","196.24.45.81"
"14543","1757510082.199120000","0.000043000","196.42.104.243","196.24.45.81"
"14544","1757510082.199152000","0.000035000","196.42.104.243","196.24.45.81"
"14546","1757510082.204954000","0.000127000","196.42.104.243","196.24.45.81"
"14549","1757510082.209601000","0.019427000","196.24.45.75","196.42.104.243"
"14551","1757510082.209654000","0.000053000","196.42.104.243","196.24.45.75"
"14554","1757510082.209823000","0.000036000","196.42.104.243","196.24.45.81"
"14556","1757510082.210631000","0.000844000","196.42.104.243","196.24.45.81"
"14558","1757510082.211980000","0.001602000","196.24.45.75","196.42.104.243"
"14560","1757510082.253964000","0.041259000","196.42.104.243","196.24.45.75"
"14564","1757510082.301249000","0.000040000","196.42.104.243","52.108.54.3"
"14675","1757510087.227783000","0.019016000","52.108.54.3","196.42.104.243"
"14677","1757510087.277064000","0.066895000","52.108.54.3","196.42.104.243"
"14691","1757510087.834112000","0.002629000","196.24.45.75","196.42.104.243"
"14692","1757510087.838015000","0.006491000","196.24.45.75","196.42.104.243"
"14711","1757510088.281155000","0.000650000","196.42.104.243","104.18.39.21"
"14713","1757510088.282882000","0.001727000","104.18.39.21","196.42.104.243"
"14728","1757510088.736328000","0.000187000","196.42.104.243","104.18.39.21"
"14729","1757510088.737829000","0.001501000","104.18.39.21","196.42.104.243"
"14744","1757510089.235076000","0.021641000","52.108.9.12","196.42.104.243"
"14746","1757510089.238726000","0.022937000","52.108.9.12","196.42.104.243"
"14752","1757510089.261452000","0.000034000","196.42.104.243","52.108.9.12"
"14753","1757510089.261466000","0.000047000","196.42.104.243","52.108.9.12"
"14759","1757510089.560278000","0.345712000","52.108.36.35","196.42.104.243"
"14760","1757510089.560278000","0.344499000","52.108.36.35","196.42.104.243"
"14761","1757510089.560430000","0.000152000","196.42.104.243","52.108.36.35"
"14768","1757510090.072554000","0.000449000","196.42.104.243","104.18.39.21"
"14769","1757510090.074114000","0.001560000","104.18.39.21","196.42.104.243"
"14816","1757510091.603579000","0.382067000","52.108.36.35","196.42.104.243"
"14817","1757510091.603579000","0.379985000","52.108.36.35","196.42.104.243"
"14823","1757510091.603673000","0.000094000","196.42.104.243","52.108.36.35"
